V,17,12
V,18,12
V,19,12
V,20,12
V,21,12
V,22,12
V,23,12
V,24,12
V,0,13
V,1,13
V,2,13
P,3,13
P,4,13
P,5,13
P,6,13
P,7,13
P,8,13
R,9,13
V,10,13
V,11,13
R,12,13
V,13,13
V,14,13
V,15,13
V,16,13
V,17,13
V,18,13
V,19,13
V,20,13
V,21,13
V,22,13
V,23,13
V,24,13
V,0,14
V,1,14
V,2,14
V,3,14
V,4,14
V,5,14
V,6,14
V,7,14
V,8,14
R,9,14
V,10,14
V,11,14
R,12,14
V,13,14
V,14,14
V,15,14
V,16,14
V,17,14
V,18,14
V,19,14
V,20,14
V,21,14
V,22,14
V,23,14
V,24,14
V,0,15
V,1,15
V,2,15
V,3,15
V,4,15
V,5,15
V,6,15
V,7,15
P,8,15
P,9,15
P,10,15
P,11,15
P,12,15
P,13,15
V,14,15
V,15,15
V,16,15
V,17,15
V,18,15
V,19,15
V,20,15
V,21,15
V,22,15
V,23,15
V,24,15
V,0,16
V,1,16
V,2,16
V,3,16
V,4,16
V,5,16
V,6,16
V,7,16
V,8,16
V,9,16
V,10,16
V,11,16
V,12,16
V,13,16
V,14,16
V,15,16
V,16,16
V,17,16
V,18,16
V,19,16
V,20,16
V,21,16
V,22,16
V,23,16
V,24,16
V,0,17
V,1,17
V,2,17
V,3,17
V,4,17
V,5,17
V,6,17
V,7,17
V,8,17
V,9,17
V,10,17
V,11,17
V,12,17
V,13,17
V,14,17
V,15,17
V,16,17
V,17,17
V,18,17
V,19,17
V,20,17
V,21,17
V,22,17
V,23,17
V,24,17
V,0,18
V,1,18
V,2,18
V,3,18
V,4,18
V,5,18
V,6,18
V,7,18
V,8,18
V,9,18
V,10,18
V,11,18
V,12,18
V,13,18
V,14,18
V,15,18
V,16,18
V,17,18
V,18,18
V,19,18
V,20,18
V,21,18
V,22,18
V,23,18
V,24,18
V,0,19
V,1,19
V,2,19
V,3,19
V,4,19
V,5,19
V,6,19
V,7,19
V,8,19
V,9,19
V,10,19
V,11,19
V,12,19
V,13,19
V,14,19
V,15,19
V,16,19
V,17,19
V,18,19
V,19,19
V,20,19
V,21,19
V,22,19
V,23,19
V,24,19
V,0,20
V,1,20
V,2,20
V,3,20
V,4,20
V,5,20
V,6,20
V,7,20
P,8,20
P,9,20
P,10,20
P,11,20
V,12,20
V,13,20
V,14,20
V,15,20
V,16,20
V,17,20
V,18,20
V,19,20
V,20,20
V,21,20
V,22,20
V,23,20
V,24,20
V,0,21
V,1,21
V,2,21
V,3,21
V,4,21
V,5,21
V,6,21
V,7,21
V,8,21
P,9,21
V,10,21
V,11,21
V,12,21
V,13,21
V,14,21
V,15,21
V,16,21
V,17,21
V,18,21
V,19,21
V,20,21
V,21,21
P,22,21
V,23,21
V,24,21
M,0,22
M,1,22
M,2,22
M,3,22
M,4,22
M,5,22
M,6,22
M,7,22
M,8,22
M,9,22
M,10,22
M,11,22
M,12,22
M,13,22
M,14,22
M,15,22
M,16,22
M,17,22
M,18,22
M,19,22
M,20,22
M,21,22
M,22,22
M,23,22
M,24,22
M,0,23
M,1,23
M,2,23
M,3,23
M,4,23
M,5,23
M,6,23
M,7,23
M,8,23
M,9,23
M,10,23
M,11,23
M,12,23
M,13,23
M,14,23
M,15,23
M,16,23
M,17,23
M,18,23
M,19,23
M,20,23
M,21,23
M,22,23
M,23,23
M,24,23
M,0,24
M,1,24
M,2,24
M,3,24
M,4,24
M,5,24
M,6,24
M,7,24
M,8,24
M,9,24
M,10,24
M,11,24
M,12,24
M,13,24
M,14,24
M,15,24
M,16,24
M,17,24
M,18,24
M,19,24
M,20,24
M,21,24
M,22,24
M,23,24
M,24,24
